Time (Seconds), 0 RightEyeX, 0 RightEyeY, 0 RightEyeZ, 0 LeftEyeX, 0 LeftEyeY, 0 LeftEyeZ, 0 RightPupilX, 0 RightPupilY, 0 RightPupilZ, 0 LeftPupilX, 0 LeftPupilY, 0 LeftPupilZ, 0 VergenceX, 0 VergenceY, 0 VergenceZ, 0 HeadX, 0 HeadY, 0 HeadZ, 0 HeadRotationX, 0 HeadRotationY, 0 HeadRotationZ, 2 RightEyeX, 2 RightEyeY, 2 RightEyeZ, 2 LeftEyeX, 2 LeftEyeY, 2 LeftEyeZ, 2 RightPupilX, 2 RightPupilY, 2 RightPupilZ, 2 LeftPupilX, 2 LeftPupilY, 2 LeftPupilZ, 2 VergenceX, 2 VergenceY, 2 VergenceZ, 2 HeadX, 2 HeadY, 2 HeadZ, 2 HeadRotationX, 2 HeadRotationY, 2 HeadRotationZ, StandardDeviation Absolute, StandardDeviationX, StandardDeviationY, StandardDeviationZ, StandardDeviation Sample Size, 
19.75004, -0.05336512, 1.101629, 0.8764836, -0.1026635, 1.103374, 0.858714, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.09550502, 0.654514, -0.1727931, -0.07635197, 1.109491, 0.8608136, 0.009098788, 0.06627435, -0.02613992, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.76671, -0.05541859, 1.103807, 0.8796663, -0.1046152, 1.105369, 0.8616001, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.08863955, 0.6729444, -0.1234687, -0.07828601, 1.11141, 0.8636967, -0.0145378, 0.06102224, -0.02264564, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.78337, -0.05800826, 1.107288, 0.884829, -0.1069732, 1.109036, 0.8661606, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.08017464, 0.6956159, -0.06608813, -0.08058903, 1.114776, 0.868404, -0.0434026, 0.04974521, -0.02679083, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
19.80004, -0.0591878, 1.107167, 0.8856512, -0.1080791, 1.109066, 0.8668051, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07179329, 0.7178861, -0.009989134, -0.08166346, 1.114648, 0.8690791, -0.05482839, 0.04663385, -0.03002022, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.81671, -0.06010334, 1.106784, 0.886296, -0.1088758, 1.108859, 0.8671629, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06381197, 0.7391326, 0.04238916, -0.08244753, 1.114323, 0.8695732, -0.05898174, 0.04108389, -0.03382015, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.83337, -0.06091267, 1.105976, 0.8866516, -0.1096352, 1.108155, 0.8674033, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05761574, 0.7548933, 0.08151827, -0.08320437, 1.113574, 0.8698855, -0.05808284, 0.03877436, -0.03592188, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.85004, -0.06179371, 1.105903, 0.8875731, -0.110484, 1.10819, 0.8682557, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05349023, 0.7648853, 0.1070901, -0.08403943, 1.113531, 0.8707598, -0.06129346, 0.03759725, -0.03815435, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
19.86671, -0.06278699, 1.106243, 0.8889565, -0.1114136, 1.108599, 0.8694875, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.0513468, 0.7698535, 0.1205647, -0.08497422, 1.11392, 0.8720882, -0.05941136, 0.03445923, -0.03960614, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.88337, -0.06361181, 1.106339, 0.8897789, -0.1121871, 1.108721, 0.8701854, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04987399, 0.7722441, 0.127431, -0.08575762, 1.114049, 0.8728713, -0.05672395, 0.03179744, -0.04017784, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.90004, -0.06421305, 1.106461, 0.8901613, -0.1127704, 1.108882, 0.8705283, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05052005, 0.7694393, 0.1228611, -0.0863475, 1.114219, 0.8732605, -0.05295105, 0.03083493, -0.04084015, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
19.91671, -0.0647987, 1.107385, 0.8913906, -0.1132561, 1.109894, 0.871523, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05011201, 0.7689719, 0.1227924, -0.08685485, 1.115243, 0.8744338, -0.04531427, 0.02568391, -0.04247515, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.93337, -0.06480433, 1.106576, 0.8898742, -0.1134332, 1.108956, 0.870414, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04983344, 0.7683696, 0.1225906, -0.08702416, 1.11438, 0.8731073, -0.0438285, 0.03392664, -0.03959388, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.95004, -0.06491392, 1.107008, 0.8892762, -0.1136441, 1.109249, 0.8700544, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04882705, 0.7699889, 0.1272413, -0.08723805, 1.11475, 0.8726197, -0.04276473, 0.03869415, -0.03671438, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
19.96671, -0.06500243, 1.107625, 0.8892155, -0.1136891, 1.109797, 0.8698758, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04705901, 0.7734902, 0.1358379, -0.08730604, 1.115365, 0.8725304, -0.03826536, 0.03604451, -0.03535538, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
19.98337, -0.06520243, 1.108315, 0.8888863, -0.1138761, 1.110395, 0.8695037, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04597037, 0.7757201, 0.1411472, -0.08751513, 1.116043, 0.8722079, -0.03348267, 0.03492832, -0.03349624, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.00004, -0.065178, 1.108992, 0.8881076, -0.1138891, 1.111037, 0.8688156, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04510582, 0.7779607, 0.1463322, -0.08752909, 1.11671, 0.8714762, -0.03241334, 0.03673158, -0.0327391, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.01671, -0.06484466, 1.109541, 0.8874117, -0.1135578, 1.111603, 0.8681265, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04297744, 0.7833629, 0.1585577, -0.08720278, 1.117291, 0.8708044, -0.02918775, 0.03674502, -0.03295953, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.03337, -0.06365569, 1.108189, 0.8835613, -0.1126709, 1.110197, 0.8650515, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04178813, 0.7868264, 0.1661877, -0.08630453, 1.115987, 0.867376, -0.0187175, 0.05218674, -0.0313625, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.05004, -0.06379904, 1.109504, 0.8839037, -0.11281, 1.11107, 0.8653401, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04045483, 0.7910074, 0.1749562, -0.08648209, 1.117041, 0.8676425, -0.02402857, 0.05117934, -0.02298329, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.06671, -0.06402013, 1.110696, 0.8837405, -0.112958, 1.112339, 0.8649917, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.03938946, 0.7949958, 0.1828021, -0.08662063, 1.118239, 0.8673675, -0.02860343, 0.04756644, -0.02461963, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.08337, -0.06389736, 1.111223, 0.8828467, -0.1127988, 1.112955, 0.864011, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.03837707, 0.7992047, 0.191211, -0.08644852, 1.118786, 0.8664149, -0.03210196, 0.04593984, -0.02643754, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.10004, -0.06334586, 1.111468, 0.8813249, -0.112264, 1.11319, 0.8625315, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.03825095, 0.801466, 0.1952763, -0.08590484, 1.118999, 0.8648894, -0.03572849, 0.04692181, -0.02627045, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.11671, -0.06274263, 1.111598, 0.8795022, -0.1117205, 1.113275, 0.8608611, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.03798779, 0.8042793, 0.2003215, -0.08534902, 1.119073, 0.8631061, -0.04037362, 0.05016121, -0.02536228, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.13337, -0.06203952, 1.111742, 0.8775253, -0.1110974, 1.113297, 0.8590849, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.03888403, 0.8040625, 0.1988425, -0.08472151, 1.119126, 0.8611931, -0.04426606, 0.05429702, -0.02291265, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.15004, -0.06117922, 1.111877, 0.8753198, -0.1102574, 1.113312, 0.8569238, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04080859, 0.8012502, 0.1918669, -0.08388347, 1.119169, 0.858977, -0.04855466, 0.05523941, -0.02060433, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.16671, -0.06044332, 1.112065, 0.8734502, -0.1096436, 1.113458, 0.8553802, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04275441, 0.7980231, 0.1842389, -0.08325322, 1.119308, 0.8572332, -0.0523834, 0.06193613, -0.01949754, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.18337, -0.05949237, 1.112509, 0.8714063, -0.10875, 1.113808, 0.8534859, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04479433, 0.7948792, 0.1771237, -0.08235355, 1.119666, 0.8552232, -0.0575867, 0.06501914, -0.01752364, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.20004, -0.05891833, 1.112799, 0.8698516, -0.1082348, 1.114094, 0.8520936, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04612163, 0.7935558, 0.1733998, -0.0818349, 1.119961, 0.8537492, -0.05673573, 0.06828049, -0.01726859, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.21671, -0.05783199, 1.112814, 0.8675641, -0.1072802, 1.114107, 0.8501762, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.04882724, 0.7892401, 0.1635772, -0.08086651, 1.119967, 0.8516266, -0.05793195, 0.0757897, -0.01679725, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.23337, -0.05730938, 1.112306, 0.8667098, -0.1065378, 1.113791, 0.848724, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05042129, 0.7876498, 0.1590228, -0.0801722, 1.119729, 0.8506498, -0.03408464, 0.06320225, -0.0211826, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.25004, -0.05634293, 1.111184, 0.8641114, -0.105562, 1.112545, 0.8460902, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05137694, 0.7878097, 0.158214, -0.07925604, 1.118693, 0.8481632, -0.01328358, 0.06187989, -0.01878245, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.26671, -0.05529969, 1.110757, 0.8618736, -0.1045403, 1.111981, 0.8439015, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05352389, 0.7852683, 0.1512886, -0.07827015, 1.11827, 0.8460099, -0.003021938, 0.06262214, -0.01615971, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.28337, -0.05434602, 1.110384, 0.8595762, -0.10369, 1.111481, 0.8418814, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05526136, 0.7835824, 0.1461863, -0.07742716, 1.117845, 0.8438489, -0.001231824, 0.06821996, -0.01370227, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.30004, -0.0535189, 1.110737, 0.8581033, -0.1029438, 1.11175, 0.8406308, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.05789052, 0.7791999, 0.1352355, -0.07666933, 1.118114, 0.8424386, -0.007138819, 0.07284101, -0.01205046, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.31671, -0.05223604, 1.110617, 0.8558121, -0.101706, 1.111533, 0.8384621, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06013246, 0.775561, 0.1259296, -0.07542598, 1.117903, 0.8401635, -0.01295632, 0.07541673, -0.01011518, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.33337, -0.05133037, 1.110341, 0.853809, -0.1008829, 1.11133, 0.8367004, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06204458, 0.7725194, 0.1179259, -0.07457192, 1.117615, 0.8382313, -0.01993003, 0.08043189, -0.01132055, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.35004, -0.05021827, 1.110442, 0.8520226, -0.09985382, 1.111347, 0.8351516, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06464472, 0.7676736, 0.1062886, -0.07352577, 1.117604, 0.8364918, -0.02959592, 0.08536166, -0.009416584, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.36671, -0.04793337, 1.109206, 0.8484349, -0.09786679, 1.11051, 0.8324948, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06765958, 0.7617787, 0.09201047, -0.07145203, 1.116489, 0.8332834, -0.04089357, 0.1044944, -0.01602076, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.38338, -0.0465894, 1.10777, 0.8460906, -0.09642543, 1.108777, 0.8298274, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06944732, 0.7586955, 0.08372136, -0.0700665, 1.114966, 0.8308332, -0.03209731, 0.09766744, -0.01090697, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.40004, -0.04569903, 1.106826, 0.8441342, -0.09539648, 1.107709, 0.8274453, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.0715759, 0.7542456, 0.07231347, -0.06906665, 1.113978, 0.8286891, -0.02945595, 0.08901131, -0.008873701, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.41671, -0.045151, 1.107805, 0.8431524, -0.09482557, 1.108575, 0.82639, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07252868, 0.7529135, 0.06720071, -0.0684672, 1.114743, 0.8275331, -0.0510449, 0.08777504, -0.006251226, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.43337, -0.04855169, 1.111776, 0.8490439, -0.09784687, 1.112233, 0.8311858, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07325914, 0.7521312, 0.06256291, -0.0715688, 1.118598, 0.8329374, -0.04511883, 0.06532866, -0.001419958, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.45004, -0.04671827, 1.11135, 0.8462823, -0.09602119, 1.111874, 0.8284474, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07344154, 0.7528601, 0.06154594, -0.0696974, 1.118079, 0.8300827, -0.06238909, 0.06602287, -0.002632025, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.46671, -0.0451788, 1.110408, 0.8434672, -0.09449972, 1.111142, 0.8256896, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.0737337, 0.7531356, 0.05975686, -0.06813827, 1.1172, 0.827266, -0.06822617, 0.06749664, -0.006531453, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.48338, -0.04383285, 1.109966, 0.8412487, -0.09325933, 1.11073, 0.823768, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07362829, 0.7545127, 0.06021471, -0.06687228, 1.116725, 0.8251473, -0.07477775, 0.07362526, -0.006635492, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.50004, -0.04304176, 1.109604, 0.8398319, -0.09251206, 1.11044, 0.822479, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07368147, 0.7556916, 0.05995339, -0.06611038, 1.116387, 0.8237827, -0.07641775, 0.07632191, -0.007795908, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.51671, -0.04269723, 1.110423, 0.8397056, -0.09216852, 1.11128, 0.8223565, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07373046, 0.7566005, 0.05925059, -0.0657518, 1.117168, 0.8236202, -0.08285663, 0.07652526, -0.00809306, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.53337, -0.04190782, 1.110078, 0.8379908, -0.09151446, 1.110704, 0.8210224, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07391199, 0.7565687, 0.05663548, -0.06510892, 1.116686, 0.8220598, -0.08556993, 0.08386537, -0.002999498, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.55004, -0.04108135, 1.110235, 0.8368441, -0.0907112, 1.111027, 0.8199506, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07377185, 0.756882, 0.05513662, -0.06427137, 1.116869, 0.820908, -0.09322473, 0.08573008, -0.005865037, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.56671, -0.04034546, 1.109941, 0.8355502, -0.09001349, 1.110942, 0.8187805, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07324285, 0.7581379, 0.05560166, -0.0635412, 1.116649, 0.8196533, -0.09749475, 0.08863409, -0.009500147, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, , , , , , 
20.58338, -0.03975927, 1.109716, 0.8346234, -0.08942284, 1.110843, 0.8178485, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07184714, 0.7616066, 0.06051534, -0.06293171, 1.116464, 0.8187094, -0.100637, 0.08881106, -0.01183503, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.60004, -0.03923237, 1.109632, 0.8338579, -0.08887535, 1.110873, 0.8170303, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.07042632, 0.7653272, 0.06627561, -0.06236617, 1.116406, 0.8178991, -0.1046573, 0.08804177, -0.0140079, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
20.61671, -0.0385237, 1.109458, 0.8329603, -0.08813896, 1.11058, 0.8160428, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.06904642, 0.7693217, 0.07257572, -0.06164358, 1.116173, 0.8169563, -0.1045932, 0.08601983, -0.01195249, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, 0, 3.141593, 0, 0, 0, 0, 0, 0, 
